,uid,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,QUANTITY,ORGINAL,CARDINAL,label
4657,e6f914b8-22cf-5f83-ade6-d1fbf117585a,42,0,2,44,1,5,1,0,1,2,0,85,3,0,3,7,0,151,1
367,ba1b57f7-d0eb-5d7c-867b-4b48399b7ed5,46,21,1,27,36,0,0,0,0,0,0,18,2,1,0,3,0,7,1
481,ebb09abf-6222-5ebb-af83-9c4bd33a2ec2,12,1,0,8,4,0,0,0,1,0,0,8,1,0,0,0,0,3,1
6179,ae347930-d7ab-58a7-9b36-cb3af971e7c9,15,6,0,9,8,0,1,1,0,0,0,26,3,0,0,1,0,13,1
10818,cf5a1c09-1be0-51fc-b78f-0567c22f3924,9,7,1,6,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12642,f440c8a7-095a-5b11-8a8d-9533dfc337c0,6,0,0,5,6,1,1,0,0,0,0,2,1,0,0,1,0,25,0
8990,cdccd4f1-f697-5350-9b9b-e138cb492333,2,1,0,9,4,0,2,0,0,0,0,6,0,0,0,0,0,1,1
17729,8d4f2bbf-0462-5663-b38c-14f4df4a094c,3,0,0,7,3,0,0,0,0,0,0,7,2,0,0,0,0,1,0
16381,e8dea4cf-181b-5c9b-ae47-9d29b560aa7e,8,2,1,8,6,3,1,0,0,0,0,1,0,0,0,0,0,2,0
9973,784a5c3e-a19d-54cb-952e-f909783770ea,7,13,0,16,20,1,0,0,0,7,0,9,1,0,1,0,0,6,1
10207,6b471ee7-59c2-510d-971c-e2d1d47d2964,2,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0
10847,b2c0c22b-4839-5ca6-85a5-33111301ea9b,2,1,0,1,1,0,0,1,0,0,0,4,0,0,0,3,0,1,0
15910,22f3782f-4978-5929-8c65-60117ca60b35,6,0,1,0,2,0,0,0,0,0,0,3,3,0,0,0,0,4,0
17781,d1d6a8da-896e-5c98-b80c-e7c185dd49b4,12,2,1,9,6,0,0,0,0,0,0,20,0,0,0,0,0,4,0
750,af539170-1ca4-5a2c-8d2e-a1fb26f415a0,7,2,0,6,9,0,0,0,0,0,0,4,0,0,0,0,0,0,1
4739,e2cd566b-a7de-5c72-8588-7596e31ea50c,7,4,0,1,8,0,0,0,0,0,0,4,2,0,0,1,0,17,1
16215,91e597a7-c0e2-5c55-a2c0-8bf27e5f20f1,12,0,1,2,9,1,0,0,0,0,0,6,4,0,0,0,0,12,0
6277,a20f791d-38dd-5ef7-b4a2-155a696877b4,11,0,0,6,22,1,0,1,0,0,0,45,3,0,2,2,0,51,1
8615,f53f5fd6-1f90-57e4-ba13-c3d061982d5d,8,1,0,4,2,0,0,0,0,0,0,7,9,0,0,0,0,6,1
14378,d9160cdf-1ca2-5d8c-b96d-a305480b0dfd,0,0,0,3,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0
2492,dc316fb2-ce3f-50e9-9530-0e0935967f4d,23,8,0,26,27,0,2,0,0,0,1,17,2,0,0,0,0,7,1
12587,37f135b7-954b-541d-b028-02e5eca4d467,3,0,0,6,5,0,1,0,0,1,0,4,0,0,1,0,0,4,0
10814,efc11c40-be7b-5edb-9926-93a1d86de078,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0
10067,e18bb499-81dd-52c6-9003-28e6e07860fb,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2976,19a50c03-9a50-5856-9f2d-932f907338f2,5,0,0,9,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1
9253,ce925c78-b629-5c79-9534-14b445330fd9,4,1,0,12,3,0,1,0,0,0,0,2,0,0,0,0,0,3,1
17173,09189034-3645-5cb7-b78b-c8fec666f6fb,4,0,0,6,1,0,1,0,0,1,0,6,1,0,0,2,0,47,0
18789,0d01e571-4e28-5432-9481-c596ed632a55,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0
16005,6f2bb481-bafe-50a8-8f2e-669d7499846e,5,1,0,4,10,0,1,0,0,0,0,8,0,0,0,0,0,5,0
17161,25d1419e-4393-504b-a0ee-11b5c6cf1b8f,20,1,0,4,11,1,0,0,0,0,0,12,2,0,0,0,0,3,0
8406,7b436bf0-e9f5-5343-9be2-1b61045ba4ea,0,1,0,4,2,0,2,0,0,0,0,16,0,7,0,1,0,8,1
7586,969385fc-8f13-594b-9620-c09a3cab4755,18,15,1,16,5,0,0,0,1,1,0,25,0,0,0,1,0,10,1
8244,f2e1c006-1439-5a59-9e70-56dccc328b97,7,0,1,5,12,1,0,0,0,0,0,6,0,0,0,0,0,10,1
6222,2e6de953-374f-547b-a667-22f219920361,16,1,0,15,3,0,0,0,0,0,0,16,0,0,0,1,0,9,1
5732,13dc7bc8-1be6-538a-a063-c81b00a4dcee,3,0,0,0,3,0,0,0,0,0,0,13,2,0,0,0,0,6,1
1357,e2bef90f-b2a8-5ab1-bf5d-0af8cd8d4609,12,0,1,10,11,0,0,0,0,0,0,11,3,0,0,3,0,11,1
11277,0c4041bb-11ea-57c7-8b61-c1254f5163d2,12,0,0,5,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0
9737,12eaefb2-64df-5b38-9849-db791e6c748f,4,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,1
11650,4b759f2e-a352-54d2-9216-964e0f10cd99,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12267,cf8976ac-6a47-5f22-91cb-beb44d990853,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18464,45266698-b6ec-53ef-b42e-711b6b68442f,0,2,0,4,1,0,0,0,0,1,0,5,0,0,0,0,0,4,0
6354,954d5058-9eca-53ec-bd31-1749ff43f361,8,0,0,7,1,1,0,0,0,1,0,5,1,0,0,0,0,11,1
719,5a5c9cab-3264-5b73-87ee-c9ad66552d9c,1,4,0,7,4,3,0,1,1,0,0,7,1,0,1,0,0,7,1
12929,3105ae15-a0ac-523f-a4bb-441055a20d59,3,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0
301,bf6c7309-6124-532d-bfe5-f4a8c591d7a4,6,14,2,20,16,1,0,1,0,0,0,8,0,0,0,0,0,14,1
16837,edd50665-51c9-503b-bdf1-4e99f56ed530,2,1,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0
2094,8c819c37-5612-56fa-a600-c84d57ab6c7c,6,5,0,13,3,1,0,2,0,0,0,5,0,0,0,0,0,3,1
5375,ac3af830-4604-54ab-b782-495610383644,6,0,1,3,0,0,0,2,0,0,0,5,1,0,0,0,0,1,1
14221,e177393b-2a56-51d6-affe-4431da999d14,3,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0
1493,2866f939-4678-5c68-a805-3cd20e9dc3df,2,2,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,3,1
12359,7c11c350-84bf-5e0d-8784-051a702f4009,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,3,0
12591,bc754f4e-2985-5845-ab7d-0c43178f98c7,9,1,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0
173,76389429-d6cb-5aed-a0a1-77af1138ecb5,9,10,0,10,16,0,0,0,0,0,0,14,0,1,1,0,0,6,1
12486,6f855149-0568-5600-9a5e-303e713e52d9,2,2,1,7,4,0,0,0,0,0,0,6,0,0,0,0,0,6,0
16627,ad709556-3b6b-5250-addc-8c67416b779c,31,2,0,3,6,0,0,0,0,0,0,5,0,0,0,0,0,4,0
14321,d7a41a19-7453-5a04-9954-2eab9096cc44,0,1,0,2,3,0,0,1,0,0,0,5,2,0,0,2,0,1,0
2650,3fd2b546-7988-55ff-ad94-57aee1ffbed4,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,1
17538,e387ec0d-0ded-52ac-b01a-84607c336d81,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12502,8dbf2d1e-cf4d-5281-9dbf-216883217df9,1,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0
9636,7b755176-2edc-5112-807c-f0353c124c3f,24,12,1,12,11,4,0,0,0,0,0,27,1,0,2,0,0,24,1
13295,b4946c78-5180-5e71-8721-7d9b688c94be,6,2,0,2,3,0,0,0,0,0,0,4,0,0,1,0,0,2,0
12280,a78dc478-b3a7-54cb-b4e0-85b0dd58417f,2,1,0,8,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0
3071,5a047eb4-4e5f-5390-a236-5918597a534e,2,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1
8901,ffee41c7-fe83-5cba-a0d9-aebfcce2cf1b,14,1,2,14,8,0,0,1,0,0,0,9,1,0,0,1,0,7,1
14411,97f739f5-37be-51e4-8c3a-be46495716ad,4,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0
15527,c8282a11-964b-588e-9901-4128786276a5,1,0,1,13,8,0,1,0,0,0,0,8,0,0,0,3,0,10,0
7805,1a8089a6-2b3d-5275-a176-bfcdd2118047,9,0,0,7,0,0,0,0,0,0,0,6,2,0,0,0,0,4,1
7991,43766711-3489-5ac1-9a32-dae9f403c964,2,3,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,16,1
637,79fe4cb1-a3d5-5ca7-a25a-7740a1321ca5,24,13,2,15,12,0,1,1,0,0,0,24,3,0,0,3,0,11,1
16226,bd9e269d-a861-501d-855c-f4a42300983d,8,2,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
70,e16e3c17-4d78-5906-8300-996684792da2,11,1,0,26,8,0,2,0,0,1,0,11,0,0,0,0,0,5,1
19705,1a2acd42-591e-5994-9904-3508eb5eff68,3,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0
14286,780ab2ad-d2af-5487-a6bd-00fadbe1c2e1,2,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0
5814,c5257fa5-bb7e-52ba-95b1-2ba0becb8cec,7,0,0,7,1,0,0,0,0,0,0,8,2,0,0,0,0,5,1
3136,33f0ba74-7aff-55a9-9bf5-97c8a72dcb58,2,10,0,2,14,0,0,0,0,0,0,3,0,0,0,0,0,0,1
13944,6cc2b532-e350-5992-9f96-595700f574cb,17,0,5,6,10,4,1,0,0,0,0,13,8,0,0,0,0,2,0
3345,318f1e61-ea8e-5913-a13d-ea59d0ba4f23,5,1,1,5,6,2,1,1,0,0,0,17,4,0,0,0,0,11,1
14822,c97d6e64-9959-5825-83bf-1283046488f2,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11366,533a594c-d49e-5691-b10b-07b61d291876,12,4,1,5,9,1,1,3,0,0,0,12,1,0,0,0,0,3,0
19797,e64a91ae-db95-57c6-9ac4-1df9ff8a4963,1,0,0,2,4,0,0,0,0,0,0,3,2,0,0,0,0,1,0
4171,a427e7ab-3fe7-5e94-9263-86fe6e4ca411,2,0,0,9,1,0,0,0,0,0,0,3,0,0,1,0,0,3,1
8377,3d4e4bf9-308c-5298-925f-3ec928e057f8,4,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
138,df2ae580-4318-5ea8-bf2f-7096b0c2b4b1,9,9,0,19,6,1,0,1,0,2,0,8,2,0,0,0,0,5,1
10181,db977cf7-e579-57ab-87a2-37c097975141,12,5,1,3,6,1,0,0,0,0,0,13,0,0,0,1,0,4,0
12690,f8eb2a5f-8d39-58c8-be63-1ff40ca1b7ca,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18793,fb309721-7afa-5b6b-9fbf-9a1705ab736a,4,0,0,8,1,0,0,0,0,0,0,4,0,0,0,0,0,13,0
9675,52861630-c63f-51ba-951e-69007a35f687,16,1,0,15,6,0,0,0,0,0,0,3,1,0,0,2,0,5,1
5330,b79b9d02-dd5a-5f98-8c9b-c6acc2e2067e,23,1,0,24,3,0,1,0,0,0,0,40,0,15,0,1,0,26,1
5509,543824aa-4cd8-5413-b8b6-1cff4faced74,8,0,0,4,2,0,0,1,0,0,0,5,0,0,0,0,0,3,1
5391,3c7ef636-da5c-5b57-a074-963e02f96a1d,2,3,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
743,d1bed7a3-880b-5cf0-959a-a8749e913e4a,29,12,2,13,13,0,4,0,1,0,0,21,5,0,1,2,0,23,1
0,a437ff48-104a-54bb-bff7-c7a736158524,8,4,0,13,3,0,1,1,0,0,0,5,1,0,0,0,0,2,1
19510,24eeceb1-e01a-5921-bf15-1d76ed6ada7a,22,2,1,3,11,0,5,0,0,0,0,12,0,0,0,0,0,7,0
10110,dc809b11-1905-5f6d-9293-c8a5fe4a7b1a,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6718,7c77d21a-0638-55cd-9916-4c2a7beffa72,5,0,1,6,5,0,0,0,0,0,0,1,0,0,0,0,0,2,1
10920,58801427-35ad-5768-a1d1-6355582e3a41,25,4,0,23,12,1,0,0,0,0,0,10,7,1,0,3,0,12,0
13897,5231e089-1a2e-50ac-81c0-a2469a6e318e,12,10,0,10,21,1,0,0,0,0,0,10,0,0,0,0,0,10,0
8147,55313df9-8315-5687-9d6f-5790da94566e,17,12,1,16,71,10,1,1,0,0,0,31,0,2,18,1,0,35,1
4750,cb1d6c13-67dc-59ec-809a-a06c6166e4d2,8,0,0,2,6,0,0,0,0,0,0,1,1,0,0,2,0,1,1
5114,99e28fe2-2376-520e-8911-27e84a5f548d,9,0,0,5,7,0,1,0,0,0,0,3,0,0,0,0,0,5,1
13276,490f7691-1c55-5c84-bfbc-2dd0343c07a3,3,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,10,0
2489,af021671-b604-5f7b-acb9-faae8aabf433,4,1,0,8,0,0,0,0,0,0,0,6,1,0,0,0,0,12,1
15323,33d870d4-aa8e-5115-a984-681974940873,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0
8806,804fd1d8-9a78-5f62-a96d-8ca02fadf529,34,5,0,14,15,2,4,2,0,1,0,54,1,0,0,12,0,78,1
19011,d2d0a5c0-caed-5186-a942-d6edf4940a83,1,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,6,0
4454,7320ab44-6503-5bc1-a516-28fb06d2d1f6,8,1,0,19,2,0,1,0,0,0,0,3,0,0,0,0,0,3,1
6318,c37b9002-c915-5d6c-9948-b6333ffcf6c9,3,3,1,2,7,0,1,0,0,0,0,2,0,0,0,0,0,7,1
6397,a7e91479-d3ea-5d2b-9913-1690ef34ef5e,14,2,0,13,2,0,1,0,0,0,0,9,0,0,1,0,0,5,1
13759,c3b342cf-afc8-5b75-9473-972382447ad3,16,14,2,6,30,1,0,2,0,0,0,14,3,0,0,0,0,6,0
17892,20ac4f43-5d9e-50d3-bfb2-032eb4410dc1,5,2,0,6,9,1,0,1,0,0,0,11,0,0,0,1,0,4,0
17703,fc83ecce-9029-5a8b-a966-0c15eaf48209,2,0,0,1,0,1,1,0,0,0,0,13,10,0,0,2,0,4,0
4052,ac972c75-8cec-543d-9c49-6b173001aa4b,5,0,3,5,1,0,0,0,0,1,0,4,0,0,0,0,0,1,1
4880,abde1faf-1659-5e89-a9b0-d6afdf065799,4,1,1,5,2,0,0,0,0,0,0,7,0,0,0,1,0,4,1
16131,1180867a-8664-5853-8048-f872ccf25f9e,5,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0
8499,96680464-08a4-59c1-bc10-1963faf6318f,0,1,0,9,3,0,0,0,0,0,0,5,0,0,0,1,0,4,1
9891,79f608f7-0170-553a-9f7f-48f683f7276e,1,0,0,0,4,0,0,0,0,0,0,4,1,0,0,1,0,2,1
3,3e4d6490-4224-595e-be26-4cb249209b8f,9,0,1,7,3,1,1,0,0,1,0,14,0,0,0,2,0,45,1
347,da6edad5-65d1-55d9-b5c2-f1a54ca504e0,4,1,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1
8831,2e472a83-5bf9-51de-bff6-e5ff03f506a5,4,1,0,11,3,0,0,0,0,0,1,4,0,0,0,0,0,4,1
8573,ff7a8c8a-2162-58a0-a11d-48a02e351506,0,1,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1
14055,74d96e9c-e30a-5778-8762-b7e0c475d5da,7,4,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0
5258,1607b242-2cb3-57ae-a96d-debf64b22363,1,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1
15853,ba68d641-76b4-5a8e-9f3e-b841c433af82,12,9,2,8,14,2,0,0,0,0,0,3,1,0,0,1,0,5,0
5706,1fd9a1c4-b8ee-55f9-b6fa-23cf4472f19d,16,0,7,12,10,3,1,0,0,0,0,12,0,0,0,0,0,2,1
12477,a5315371-8523-50d0-be7f-8a2eed6c5e6b,5,4,0,1,11,0,0,0,0,0,0,2,0,0,0,0,0,1,0
1826,7b703b8c-9e79-5f94-80d1-de371990794b,4,1,1,9,2,1,1,0,0,0,0,14,0,0,0,1,0,17,1
3085,49c52e89-735e-5985-8de0-167de5008fa9,2,1,0,5,0,0,0,0,0,0,0,10,3,0,0,1,0,0,1
14252,68d14902-a3b4-51af-b09f-65ab37ae8786,20,3,0,14,2,4,6,0,0,0,0,43,2,0,1,0,0,85,0
17731,44db8019-0a9a-5be1-b347-5ee51468cf96,7,0,0,1,1,0,0,0,0,0,0,6,1,0,0,1,0,7,0
9231,078cb609-146f-568a-aa53-2cb6f15db4b6,22,3,1,3,1,0,0,0,0,1,0,10,3,0,0,1,0,19,1
5260,166d3ae6-c0e5-5da1-933e-8f21fe0e8994,12,3,0,6,10,0,0,0,0,0,0,3,0,0,0,0,0,3,1
13527,f69f019f-0ace-583f-b077-763c322d3549,7,7,2,1,7,0,0,0,0,0,0,8,0,0,0,0,0,1,0
19895,471dfc4d-80a5-5c1c-ac46-e196aa80a14f,13,5,0,3,7,0,1,0,0,1,0,5,0,0,0,0,0,2,0
9705,a88cb1bb-0e74-5c2f-a8b2-e701345f645a,2,0,0,5,3,0,0,1,0,1,0,11,0,0,0,1,0,24,1
16901,5b7a1cb4-aec0-55ba-af64-5d298435cd2e,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,11,0
18771,bd396538-993e-5110-a1fe-9f2ea39afd25,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,1,0
7597,6e5a0c5e-7451-532e-8993-df6d44e6bb0e,7,0,0,6,0,0,0,0,0,0,0,10,0,15,0,0,0,1,1
5143,973f8b9f-4fb1-5a40-960c-8c5dac9c3383,3,0,0,3,7,0,0,0,0,0,0,6,0,0,0,0,0,5,1
18846,9f41a12e-c3ab-5bb8-9ea6-fce7e85ca6a3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
19825,9e221cae-eceb-5bf5-9693-64e49212dfc8,15,5,0,2,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0
10766,b70beb08-41fa-5f29-b93c-dfb3ec7ab4a5,0,1,0,7,3,0,0,0,0,0,0,2,0,3,0,0,0,3,0
12635,c6a8cd3f-f7c7-59c2-ab84-dbfc8ee3166d,21,2,2,6,25,0,1,3,0,0,0,4,4,0,0,0,0,6,0
7567,984e4fdb-e313-50dd-956a-af7240144501,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
19046,d58de896-c17c-52ad-87a7-56476d2f549b,8,0,0,4,1,2,1,0,0,0,0,9,1,0,0,0,0,4,0
14838,0a04e759-23f5-5655-83c7-04c566332b2e,3,1,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0
7441,1dfd9dae-6ba0-55d1-b7ea-4e5a3d7594bf,5,0,0,5,3,0,0,0,0,0,0,4,1,0,0,0,0,13,1
2605,fd9924e0-faf8-5178-a8ec-e0f100979797,25,0,0,32,5,0,19,0,0,0,0,8,2,0,0,2,0,36,1
6075,dea7b7ba-40bd-5f9c-92da-94c9abb892bc,3,6,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1
19724,b0885272-2bf1-5316-aa0f-f57b0018ace7,3,1,0,2,5,0,0,1,0,0,0,3,1,0,0,2,0,0,0
5045,864b971e-8800-5f46-b819-5f226148a02c,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5335,687c0327-0df9-56e2-9146-b3c9d92bbd50,462,12,35,53,31,14,24,17,3,5,0,138,1,0,0,18,0,101,1
4011,89b10636-0832-505e-a58b-c2847038587c,7,0,0,9,7,0,0,1,0,0,0,9,0,0,3,0,0,18,1
3245,1b41e7c0-66aa-5db7-872f-4c96dc555348,2,0,0,0,2,0,0,0,0,0,0,4,1,0,2,0,0,4,1
11775,78f06b79-23f8-5b4b-8aea-e0890a156bb8,8,2,0,7,3,1,0,0,0,0,0,2,0,2,0,0,0,1,0
7404,0ff673a3-dda6-5207-8463-eae1d50e85c1,54,19,8,70,67,9,0,0,0,0,0,86,4,0,0,15,0,83,1
13138,84c3a75e-79b4-52de-baf5-824e7b31c39e,1,1,0,14,14,0,1,0,0,0,0,7,0,0,0,0,0,13,0
14424,90a21b93-2b66-5c2a-8810-9d144cf471aa,1,0,0,3,2,0,0,0,0,0,0,4,1,0,0,1,0,12,0
14740,d9179243-f4e2-55c8-8870-bcf495e158a8,6,1,0,4,10,0,2,0,0,0,8,7,0,3,0,0,0,3,0
18649,d93b6d3a-6744-5374-a459-856ea8964520,4,4,0,1,10,0,0,0,0,0,0,3,0,0,0,0,0,4,0
3778,5fc211cc-7071-5ec8-8f83-70208b5db030,0,0,0,3,2,0,0,0,0,0,0,3,0,0,4,0,0,8,1
8339,ac433088-907d-5eab-ac0e-42a5113db377,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5846,02fac50b-b933-5e42-be40-bed918067a53,2,0,2,7,2,1,0,0,0,1,0,10,0,0,0,0,0,9,1
17966,fcbd39a6-7ca4-5ee5-a835-34c40719b2c2,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0
18848,bfb548f2-9845-5626-82fe-d797ebf1aab7,2,1,0,12,5,0,0,0,0,0,0,6,0,0,0,0,0,13,0
4309,435f8fb3-8da3-5141-9c35-e3b6bd1dda71,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,1
4996,a41b3193-06a7-583e-bceb-96656d4c022b,8,0,1,2,4,0,0,0,0,0,0,5,1,0,0,3,0,40,1
2067,ae8a4c3f-a726-5b54-9767-05a257e34146,5,1,0,6,17,0,0,1,0,0,0,13,0,0,0,2,0,13,1
11410,69e9c76a-3d5e-5085-a067-19a919170717,5,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0
3355,0666a3e1-7359-5715-b6a5-1491d62fcf2d,1,0,1,5,1,0,1,0,0,0,0,7,0,0,1,0,0,5,1
4748,ddbd8cb8-5b03-5f94-ade1-e3b12bcabacd,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1
8167,e0a846b3-7581-5ed5-8019-1beedc9d6dd4,5,0,0,5,5,0,0,0,0,0,0,2,1,0,0,0,0,3,1
11321,4f68fac8-561f-5939-9c91-002be4892bc8,7,0,0,2,3,0,0,0,0,0,0,3,3,0,0,0,0,8,0
17651,bdade962-1817-5d64-b0c2-da9210d9bb1e,1,1,0,14,2,0,1,0,0,0,1,4,0,0,0,0,0,1,0
9390,ef4c16b7-6a86-566c-899a-f665818187a3,7,0,0,6,1,0,0,0,0,0,0,9,1,0,1,0,0,6,1
7610,7d6bd648-4332-5e56-98b0-3eefc17df637,3,1,0,13,0,0,1,0,0,0,0,9,0,0,0,0,0,14,1
19450,3480b174-9be2-5ecf-87e8-cf120301a8dc,11,0,0,6,1,1,0,0,0,0,0,7,2,0,0,0,0,5,0
15102,87a8bea0-e7d8-5bbe-a87f-07c202710f95,3,0,0,5,3,0,0,0,0,0,1,1,2,0,0,0,0,3,0
12839,38816719-78c9-5612-ae19-88449f9414d7,1,4,0,1,2,0,0,0,0,0,2,5,0,0,0,0,0,4,0
10375,e77b8a99-7c88-5c38-8b4e-e5b01f7f0161,19,2,1,10,2,0,1,0,0,0,0,11,0,0,0,0,0,10,0
17400,e357a843-3512-5c3d-9eb9-153dfbbf166b,3,0,0,2,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0
9594,8a338ddb-72ec-59d1-9afc-f9030f930b13,12,9,0,33,6,0,0,0,0,0,0,13,0,0,0,0,0,2,1
5564,1373399d-2758-5787-b3c7-3f474dd06b1a,1,4,0,7,15,0,0,0,0,0,0,17,0,0,3,0,0,14,1
358,a396c6d7-541f-5dd8-8f2b-c2c16fc14e04,41,9,1,16,15,2,0,0,1,1,0,27,4,0,1,0,0,12,1
2008,3b583f3a-b5de-5a1f-8cdc-10de138499c8,2,1,0,4,0,0,1,0,0,0,1,7,0,0,0,0,0,3,1
17018,5b7abe24-afc7-52ae-b9fe-575ca5e03154,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0
14533,205e589c-1211-54a2-a6b4-f3cdb83ca851,0,0,0,1,1,0,1,0,0,0,0,13,1,0,0,0,0,6,0
7915,eda489eb-b204-5e5b-a1b5-d37e22e21791,5,2,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13442,c69be3d8-c360-5db7-ade8-8e30ee364ee8,2,1,0,4,8,3,0,0,0,0,0,4,0,0,2,0,0,9,0
19758,4500d022-8dba-54db-8754-5ccbd95945c8,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0
17364,95d01320-f30e-51fe-9c90-81c85531badc,9,1,0,7,16,2,0,0,0,0,0,10,0,0,0,1,0,5,0
7041,f79f289d-8231-52fc-868d-6c483ab0d4e3,7,1,2,3,7,2,0,1,0,0,0,8,6,0,0,9,0,1,1
4319,9715d1f3-5f45-5454-8318-2289ea9a0c0f,2,5,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1
17990,8cad1979-9d20-561f-8d0e-3d5cd0856393,6,1,0,13,1,0,0,0,0,0,0,6,3,0,0,2,0,8,0
3016,4dfddc52-b202-51e2-9bb5-ffacd7debd9c,6,1,0,7,8,0,0,0,0,0,0,2,0,0,0,0,0,11,1
5353,d0a013b0-0455-505e-94e1-433baeac58d3,17,3,0,11,2,0,0,0,0,0,0,3,0,0,0,0,0,4,1
15754,5e88970a-243e-5ca3-8d15-0f268816da82,2,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6818,6d7c7ad0-ef25-552e-9357-41a2526bd74d,3,0,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,5,1
11684,eae72662-a5e5-5d49-a18a-36c49714fdea,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0
2985,9386ce53-dc1a-51b3-a2a5-78bd47b66f82,27,9,0,19,6,0,0,0,0,0,1,27,7,0,1,0,0,13,1
566,79bce2ef-d1d7-5d37-8246-d35ef740d175,21,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,2,1
12172,8bdbd346-6c5a-539d-9d9e-44dcad3e77e6,6,1,0,10,14,0,0,0,0,0,0,13,2,0,0,0,0,4,0
13882,53a35037-8353-52a1-8ec7-23cb8fbcbf6a,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14284,db067d11-e44c-5b77-9553-33819564c872,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
7080,b4da8ed5-268b-55d4-9ac4-bd2513b789dc,12,1,4,5,12,0,0,0,0,0,0,15,3,0,0,0,0,8,1
19622,d783fc8b-0de6-52a4-a285-8ddcf2fdec09,16,6,0,16,20,2,0,1,0,0,0,10,1,0,0,3,0,8,0
